Timestamp,ID,Day,Description,Duration,DurationAsString,Segments
03/02/2022 08:41:22,QNCD3NFtji,20220108-17:59:59,Unknown (unable to detect activity),84359000,23:25:59,3
03/02/2022 08:41:22,QNCD3NFtji,20220108-17:59:59,Other (unclassified fitness activity),2040000,00:34:00,2
03/02/2022 14:40:00,ydun27JYqN,20220203-14:40:04,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 14:40:01,ydun27JYqN,20220203-14:40:04,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 14:40:01,ydun27JYqN,20220203-14:40:04,Walking,4380000,01:13:00,5
03/02/2022 14:41:17,ydun27JYqN,20220203-14:41:21,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 14:41:18,ydun27JYqN,20220203-14:41:21,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 14:41:18,ydun27JYqN,20220203-14:41:21,Walking,4380000,01:13:00,5
03/02/2022 14:42:26,ydun27JYqN,20220203-14:42:30,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 14:42:26,ydun27JYqN,20220203-14:42:30,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 14:42:27,ydun27JYqN,20220203-14:42:30,Walking,4380000,01:13:00,5
03/02/2022 14:59:36,ydun27JYqN,20220203-14:59:39,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 14:59:36,ydun27JYqN,20220203-14:59:39,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 14:59:37,ydun27JYqN,20220203-14:59:39,Walking,4380000,01:13:00,5
03/02/2022 15:49:44,ydun27JYqN,20220203-15:49:47,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 15:49:45,ydun27JYqN,20220203-15:49:47,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 15:49:45,ydun27JYqN,20220203-15:49:47,Walking,4380000,01:13:00,5
03/02/2022 15:50:12,ydun27JYqN,20220203-15:50:15,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 15:50:12,ydun27JYqN,20220203-15:50:15,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 15:50:13,ydun27JYqN,20220203-15:50:15,Walking,4380000,01:13:00,5
03/02/2022 15:59:57,ydun27JYqN,20220202-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 15:59:58,ydun27JYqN,20220123-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 16:21:05,ydun27JYqN,20220203-16:21:09,Unknown (unable to detect activity),79199000,21:59:59,9
03/02/2022 16:21:06,ydun27JYqN,20220203-16:21:09,Other (unclassified fitness activity),2820000,00:47:00,3
03/02/2022 16:21:06,ydun27JYqN,20220203-16:21:09,Walking,4380000,01:13:00,5
03/02/2022 16:21:21,ydun27JYqN,20220202-17:59:59,Other (unclassified fitness activity),4440000,01:14:00,4
03/02/2022 16:21:22,ydun27JYqN,20220202-17:59:59,Unknown (unable to detect activity),79619000,22:06:59,8
03/02/2022 16:21:22,ydun27JYqN,20220202-17:59:59,Walking,2340000,00:39:00,4
03/02/2022 19:06:17,ydun27JYqN,20220203-19:06:20,Unknown (unable to detect activity),78479000,21:47:59,10
03/02/2022 19:06:17,ydun27JYqN,20220203-19:06:20,Other (unclassified fitness activity),3540000,00:59:00,4
03/02/2022 19:06:18,ydun27JYqN,20220203-19:06:20,Walking,4380000,01:13:00,5
03/02/2022 21:34:18,ydun27JYqN,20220203-21:34:21,Unknown (unable to detect activity),78479000,21:47:59,10
03/02/2022 21:34:19,ydun27JYqN,20220203-21:34:21,Other (unclassified fitness activity),3540000,00:59:00,4
03/02/2022 21:34:19,ydun27JYqN,20220203-21:34:21,Walking,4380000,01:13:00,5
03/02/2022 22:34:08,vCTkloMaa0,20220131-17:59:59,Unknown (unable to detect activity),71219000,19:46:59,18
03/02/2022 22:34:09,vCTkloMaa0,20220131-17:59:59,Other (unclassified fitness activity),11940000,03:19:00,9
03/02/2022 22:34:09,vCTkloMaa0,20220203-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 22:34:09,vCTkloMaa0,20220131-17:59:59,Walking,3240000,00:54:00,8
03/02/2022 23:44:10,kmV82aTs6O,20220203-23:44:13,In vehicle,2258319,00:37:38,3
03/02/2022 23:44:10,kmV82aTs6O,20220203-23:44:13,Unknown (unable to detect activity),83407813,23:10:07,5
03/02/2022 23:44:11,kmV82aTs6O,20220203-23:44:13,Walking,732868,00:12:12,5
03/02/2022 23:44:11,kmV82aTs6O,20220202-17:59:59,Unknown (unable to detect activity),83516217,23:11:56,6
03/02/2022 23:44:11,kmV82aTs6O,20220202-17:59:59,Walking,840000,00:14:00,3
03/02/2022 23:44:11,kmV82aTs6O,20220202-17:59:59,Other (unclassified fitness activity),720000,00:12:00,1
03/02/2022 23:44:11,kmV82aTs6O,20220201-17:59:59,Unknown (unable to detect activity),63959000,17:45:59,25
03/02/2022 23:44:12,kmV82aTs6O,20220202-17:59:59,In vehicle,1322783,00:22:02,2
03/02/2022 23:44:12,kmV82aTs6O,20220201-17:59:59,Other (unclassified fitness activity),17820000,04:57:00,13
03/02/2022 23:44:12,kmV82aTs6O,20220201-17:59:59,Walking,4620000,01:17:00,11
03/02/2022 23:44:12,kmV82aTs6O,20220130-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:13,kmV82aTs6O,20220122-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:13,kmV82aTs6O,20220129-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:14,kmV82aTs6O,20220124-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:14,kmV82aTs6O,20220128-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:15,kmV82aTs6O,20220125-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
03/02/2022 23:44:15,kmV82aTs6O,20220127-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 09:30:01,QNCD3NFtji,20220203-17:59:59,Unknown (unable to detect activity),83039000,23:03:59,4
04/02/2022 09:30:01,QNCD3NFtji,20220203-17:59:59,Other (unclassified fitness activity),3360000,00:56:00,3
04/02/2022 10:33:36,XoyogQMtou,20220203-17:59:59,Unknown (unable to detect activity),85732515,23:48:52,7
04/02/2022 10:33:37,XoyogQMtou,20220203-17:59:59,Walking,666104,00:11:06,11
04/02/2022 10:33:37,XoyogQMtou,20220204-17:59:59,Unknown (unable to detect activity),86312887,23:58:32,3
04/02/2022 10:33:37,XoyogQMtou,20220204-17:59:59,Walking,86113,00:01:26,3
04/02/2022 10:33:48,XoyogQMtou,20220203-17:59:59,Unknown (unable to detect activity),85732515,23:48:52,7
04/02/2022 10:33:48,XoyogQMtou,20220203-17:59:59,Walking,666104,00:11:06,11
04/02/2022 12:51:31,Yd5AESq7VU,20220204-12:51:27,Walking,7529145,02:05:29,13
04/02/2022 12:51:32,Yd5AESq7VU,20220204-12:51:27,Unknown (unable to detect activity),72269855,20:04:29,19
04/02/2022 12:51:32,Yd5AESq7VU,20220204-12:51:27,Other (unclassified fitness activity),6600000,01:50:00,6
04/02/2022 16:00:18,XoyogQMtou,20220119-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:22,JVP5MvwSuy,20220203-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:22,JVP5MvwSuy,20220201-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:23,JVP5MvwSuy,20220129-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:23,JVP5MvwSuy,20220127-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:24,JVP5MvwSuy,20220202-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:24,JVP5MvwSuy,20220126-17:59:59,Unknown (unable to detect activity),84479000,23:27:59,5
04/02/2022 16:00:25,JVP5MvwSuy,20220126-17:59:59,Walking,1500000,00:25:00,3
04/02/2022 16:00:25,JVP5MvwSuy,20220123-17:59:59,Unknown (unable to detect activity),81299000,22:34:59,3
04/02/2022 16:00:25,JVP5MvwSuy,20220126-17:59:59,Other (unclassified fitness activity),420000,00:07:00,1
04/02/2022 16:00:25,JVP5MvwSuy,20220123-17:59:59,Other (unclassified fitness activity),4680000,01:18:00,1
04/02/2022 16:00:26,JVP5MvwSuy,20220121-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:26,JVP5MvwSuy,20220123-17:59:59,Walking,420000,00:07:00,1
04/02/2022 16:00:26,JVP5MvwSuy,20220131-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:27,JVP5MvwSuy,20220128-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:27,vCTkloMaa0,20220204-17:59:59,Unknown (unable to detect activity),73079000,20:17:59,16
04/02/2022 16:00:27,vCTkloMaa0,20220204-17:59:59,Other (unclassified fitness activity),10440000,02:54:00,8
04/02/2022 16:00:27,JVP5MvwSuy,20220204-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:00:27,vCTkloMaa0,20220204-17:59:59,Walking,2880000,00:48:00,7
04/02/2022 16:00:27,vCTkloMaa0,20220129-17:59:59,Walking,2280000,00:38:00,5
04/02/2022 16:00:28,JVP5MvwSuy,20220124-17:59:59,Unknown (unable to detect activity),86039000,23:53:59,2
04/02/2022 16:00:28,vCTkloMaa0,20220129-17:59:59,Unknown (unable to detect activity),74819000,20:46:59,11
04/02/2022 16:00:28,vCTkloMaa0,20220130-17:59:59,Unknown (unable to detect activity),72299000,20:04:59,16
04/02/2022 16:00:28,JVP5MvwSuy,20220124-17:59:59,Walking,360000,00:06:00,1
04/02/2022 16:00:28,vCTkloMaa0,20220129-17:59:59,Other (unclassified fitness activity),9300000,02:35:00,6
04/02/2022 16:00:28,vCTkloMaa0,20220130-17:59:59,Other (unclassified fitness activity),10200000,02:50:00,7
04/02/2022 16:00:29,JVP5MvwSuy,20220125-17:59:59,Unknown (unable to detect activity),81299000,22:34:59,9
04/02/2022 16:00:29,vCTkloMaa0,20220202-17:59:59,Unknown (unable to detect activity),73079000,20:17:59,20
04/02/2022 16:00:29,vCTkloMaa0,20220130-17:59:59,Walking,3900000,01:05:00,8
04/02/2022 16:00:29,JVP5MvwSuy,20220125-17:59:59,Walking,2700000,00:45:00,5
04/02/2022 16:00:29,vCTkloMaa0,20220202-17:59:59,Walking,7140000,01:59:00,12
04/02/2022 16:00:29,JVP5MvwSuy,20220125-17:59:59,Other (unclassified fitness activity),2400000,00:40:00,3
04/02/2022 16:00:29,vCTkloMaa0,20220203-17:59:59,Unknown (unable to detect activity),76019000,21:06:59,17
04/02/2022 16:00:30,vCTkloMaa0,20220202-17:59:59,Other (unclassified fitness activity),6180000,01:43:00,7
04/02/2022 16:00:30,vCTkloMaa0,20220203-17:59:59,Other (unclassified fitness activity),7200000,02:00:00,7
04/02/2022 16:00:30,vCTkloMaa0,20220201-17:59:59,Other (unclassified fitness activity),9660000,02:41:00,6
04/02/2022 16:00:30,vCTkloMaa0,20220203-17:59:59,Walking,3180000,00:53:00,9
04/02/2022 16:00:30,vCTkloMaa0,20220128-17:59:59,Other (unclassified fitness activity),6600000,01:50:00,5
04/02/2022 16:00:30,vCTkloMaa0,20220201-17:59:59,Walking,2580000,00:43:00,6
04/02/2022 16:00:31,vCTkloMaa0,20220128-17:59:59,Unknown (unable to detect activity),77819000,21:36:59,10
04/02/2022 16:00:31,vCTkloMaa0,20220128-17:59:59,Walking,1980000,00:33:00,5
04/02/2022 16:00:42,JVP5MvwSuy,20220203-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:01:54,D39iyp2dlm,20220204-17:59:59,Unknown (unable to detect activity),63659000,17:40:59,31
04/02/2022 16:01:54,D39iyp2dlm,20220204-17:59:59,Other (unclassified fitness activity),12540000,03:29:00,12
04/02/2022 16:01:54,D39iyp2dlm,20220203-17:59:59,Unknown (unable to detect activity),61979000,17:12:59,17
04/02/2022 16:01:54,D39iyp2dlm,20220204-17:59:59,Walking,10200000,02:50:00,18
04/02/2022 16:01:55,D39iyp2dlm,20220203-17:59:59,Other (unclassified fitness activity),22740000,06:19:00,11
04/02/2022 16:01:55,D39iyp2dlm,20220202-17:59:59,Other (unclassified fitness activity),13860000,03:51:00,10
04/02/2022 16:01:55,D39iyp2dlm,20220203-17:59:59,Walking,1680000,00:28:00,5
04/02/2022 16:01:55,D39iyp2dlm,20220202-17:59:59,Unknown (unable to detect activity),67559000,18:45:59,25
04/02/2022 16:01:55,D39iyp2dlm,20220202-17:59:59,Walking,4980000,01:23:00,15
04/02/2022 16:01:56,D39iyp2dlm,20220201-17:59:59,Other (unclassified fitness activity),20040000,05:34:00,14
04/02/2022 16:01:56,D39iyp2dlm,20220201-17:59:59,Unknown (unable to detect activity),59639000,16:33:59,24
04/02/2022 16:01:56,D39iyp2dlm,20220201-17:59:59,Walking,6720000,01:52:00,10
04/02/2022 16:02:23,ePiz3zDQnM,20220204-17:59:59,Unknown (unable to detect activity),80339000,22:18:59,10
04/02/2022 16:02:23,ePiz3zDQnM,20220204-17:59:59,Walking,6060000,01:41:00,9
04/02/2022 16:02:25,ePiz3zDQnM,20220203-17:59:59,Unknown (unable to detect activity),84779000,23:32:59,4
04/02/2022 16:02:25,ePiz3zDQnM,20220203-17:59:59,Walking,1620000,00:27:00,3
04/02/2022 16:02:25,ePiz3zDQnM,20220202-17:59:59,Unknown (unable to detect activity),76019000,21:06:59,12
04/02/2022 16:02:26,ePiz3zDQnM,20220202-17:59:59,Walking,6420000,01:47:00,7
04/02/2022 16:02:26,ePiz3zDQnM,20220202-17:59:59,Other (unclassified fitness activity),3960000,01:06:00,4
04/02/2022 16:02:39,WjTSJGdBQj,20220203-17:59:59,Unknown (unable to detect activity),82079000,22:47:59,9
04/02/2022 16:02:39,WjTSJGdBQj,20220203-17:59:59,Walking,2400000,00:40:00,6
04/02/2022 16:02:39,WjTSJGdBQj,20220203-17:59:59,Other (unclassified fitness activity),1920000,00:32:00,2
04/02/2022 16:02:40,WjTSJGdBQj,20220118-17:59:59,Unknown (unable to detect activity),82199000,22:49:59,8
04/02/2022 16:02:40,WjTSJGdBQj,20220118-17:59:59,Other (unclassified fitness activity),3120000,00:52:00,4
04/02/2022 16:02:40,WjTSJGdBQj,20220204-17:59:59,Unknown (unable to detect activity),86099000,23:54:59,2
04/02/2022 16:02:40,WjTSJGdBQj,20220118-17:59:59,Walking,1080000,00:18:00,3
04/02/2022 16:02:41,WjTSJGdBQj,20220204-17:59:59,Walking,300000,00:05:00,1
04/02/2022 16:02:41,WjTSJGdBQj,20220104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:02:41,WjTSJGdBQj,20220202-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:02:42,WjTSJGdBQj,20211231-17:59:59,Unknown (unable to detect activity),83579000,23:12:59,6
04/02/2022 16:02:42,WjTSJGdBQj,20211231-17:59:59,Walking,1440000,00:24:00,4
04/02/2022 16:02:43,WjTSJGdBQj,20211231-17:59:59,Other (unclassified fitness activity),1380000,00:23:00,1
04/02/2022 16:04:04,f6A3OzDRfU,20220128-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:04:14,MQuJSTvjwm,20220201-17:59:59,Unknown (unable to detect activity),76679000,21:17:59,14
04/02/2022 16:04:15,MQuJSTvjwm,20220201-17:59:59,Other (unclassified fitness activity),5640000,01:34:00,5
04/02/2022 16:04:15,MQuJSTvjwm,20220201-17:59:59,Walking,4080000,01:08:00,8
04/02/2022 16:04:15,MQuJSTvjwm,20220126-17:59:59,Walking,3720000,01:02:00,7
04/02/2022 16:04:15,MQuJSTvjwm,20220126-17:59:59,Unknown (unable to detect activity),77519000,21:31:59,11
04/02/2022 16:04:16,MQuJSTvjwm,20220126-17:59:59,Other (unclassified fitness activity),5160000,01:26:00,4
04/02/2022 16:04:16,MQuJSTvjwm,20220125-17:59:59,Unknown (unable to detect activity),84839000,23:33:59,5
04/02/2022 16:04:16,MQuJSTvjwm,20220125-17:59:59,Walking,1560000,00:26:00,4
04/02/2022 16:04:17,MQuJSTvjwm,20220130-17:59:59,Unknown (unable to detect activity),80519000,22:21:59,9
04/02/2022 16:04:17,MQuJSTvjwm,20220130-17:59:59,Walking,3180000,00:53:00,6
04/02/2022 16:04:17,MQuJSTvjwm,20220130-17:59:59,Other (unclassified fitness activity),2700000,00:45:00,2
04/02/2022 16:09:16,ZKzypbKq0X,20220130-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:09:17,ZKzypbKq0X,20220201-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:09:17,ZKzypbKq0X,20220202-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:09:18,ZKzypbKq0X,20220131-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:12:28,WPooa9cRhe,20220204-17:59:59,Unknown (unable to detect activity),74159919,20:35:59,18
04/02/2022 16:12:28,WPooa9cRhe,20220204-17:59:59,Walking,7499081,02:04:59,12
04/02/2022 16:12:29,WPooa9cRhe,20220204-17:59:59,Other (unclassified fitness activity),4740000,01:19:00,5
04/02/2022 16:12:29,WPooa9cRhe,20220203-17:59:59,Unknown (unable to detect activity),79804421,22:10:04,14
04/02/2022 16:12:29,WPooa9cRhe,20220203-17:59:59,Walking,4194579,01:09:54,10
04/02/2022 16:12:30,WPooa9cRhe,20220203-17:59:59,Other (unclassified fitness activity),2400000,00:40:00,3
04/02/2022 16:13:08,pVVtr1XBnI,20220128-17:59:59,Unknown (unable to detect activity),77529679,21:32:09,14
04/02/2022 16:13:08,pVVtr1XBnI,20220128-17:59:59,In vehicle,8076410,02:14:36,7
04/02/2022 16:13:08,pVVtr1XBnI,20220202-17:59:59,Unknown (unable to detect activity),75019132,20:50:19,12
04/02/2022 16:13:09,pVVtr1XBnI,20220128-17:59:59,Walking,792910,00:13:12,8
04/02/2022 16:13:09,pVVtr1XBnI,20220202-17:59:59,In vehicle,10156673,02:49:16,8
04/02/2022 16:13:09,pVVtr1XBnI,20220127-17:59:59,Unknown (unable to detect activity),79656272,22:07:36,15
04/02/2022 16:13:09,pVVtr1XBnI,20220202-17:59:59,Walking,1223193,00:20:23,17
04/02/2022 16:13:09,pVVtr1XBnI,20220201-17:59:59,Unknown (unable to detect activity),78403825,21:46:43,11
04/02/2022 16:13:09,pVVtr1XBnI,20220127-17:59:59,In vehicle,2254384,00:37:34,2
04/02/2022 16:13:09,pVVtr1XBnI,20220127-17:59:59,Walking,4488292,01:14:48,17
04/02/2022 16:13:09,pVVtr1XBnI,20220130-17:59:59,Unknown (unable to detect activity),74065680,20:34:25,35
04/02/2022 16:13:10,pVVtr1XBnI,20220201-17:59:59,In vehicle,6235103,01:43:55,4
04/02/2022 16:13:10,pVVtr1XBnI,20220131-17:59:59,Unknown (unable to detect activity),77023449,21:23:43,14
04/02/2022 16:13:10,pVVtr1XBnI,20220130-17:59:59,In vehicle,9556716,02:39:16,12
04/02/2022 16:13:10,pVVtr1XBnI,20220131-17:59:59,Walking,2134160,00:35:34,16
04/02/2022 16:13:10,pVVtr1XBnI,20220130-17:59:59,Walking,2776573,00:46:16,42
04/02/2022 16:13:10,pVVtr1XBnI,20220131-17:59:59,In vehicle,7241387,02:00:41,7
04/02/2022 16:15:29,IzZzhqcNgb,20220203-17:59:59,Unknown (unable to detect activity),85597770,23:46:37,2
04/02/2022 16:15:30,IzZzhqcNgb,20220203-17:59:59,Walking,801230,00:13:21,1
04/02/2022 16:15:30,IzZzhqcNgb,20220204-17:59:59,Unknown (unable to detect activity),85671450,23:47:51,2
04/02/2022 16:15:30,IzZzhqcNgb,20220204-17:59:59,Walking,727550,00:12:07,1
04/02/2022 16:15:30,IzZzhqcNgb,20220202-17:59:59,Unknown (unable to detect activity),83014900,23:03:34,4
04/02/2022 16:15:31,IzZzhqcNgb,20220202-17:59:59,Other (unclassified fitness activity),3384100,00:56:24,3
04/02/2022 16:20:28,ydun27JYqN,20220204-17:59:59,Other (unclassified fitness activity),5400000,01:30:00,6
04/02/2022 16:20:28,ydun27JYqN,20220204-17:59:59,Unknown (unable to detect activity),76499000,21:14:59,13
04/02/2022 16:20:29,ydun27JYqN,20220204-17:59:59,Walking,4500000,01:15:00,7
04/02/2022 16:20:29,ydun27JYqN,20220123-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:47,qpVAySE9Lx,20220130-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:47,qpVAySE9Lx,20220131-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:47,qpVAySE9Lx,20220125-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:48,qpVAySE9Lx,20220201-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:49,qpVAySE9Lx,20220128-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:49,qpVAySE9Lx,20220126-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:49,qpVAySE9Lx,20220127-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 16:20:50,qpVAySE9Lx,20220202-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
04/02/2022 18:25:29,QNCD3NFtji,20220204-17:59:59,Unknown (unable to detect activity),84299000,23:24:59,4
04/02/2022 18:25:30,QNCD3NFtji,20220204-17:59:59,Walking,300000,00:05:00,1
04/02/2022 18:25:30,QNCD3NFtji,20220204-17:59:59,Other (unclassified fitness activity),1800000,00:30:00,2
04/02/2022 18:25:30,QNCD3NFtji,20220202-17:59:59,Unknown (unable to detect activity),73139000,20:18:59,17
04/02/2022 18:25:31,QNCD3NFtji,20220202-17:59:59,Other (unclassified fitness activity),12000000,03:20:00,11
04/02/2022 18:25:31,QNCD3NFtji,20220202-17:59:59,Walking,1260000,00:21:00,5
04/02/2022 18:25:31,QNCD3NFtji,20220201-17:59:59,Unknown (unable to detect activity),84179000,23:22:59,5
04/02/2022 18:25:31,QNCD3NFtji,20220201-17:59:59,Walking,1200000,00:20:00,3
04/02/2022 18:25:32,QNCD3NFtji,20220201-17:59:59,Other (unclassified fitness activity),1020000,00:17:00,1
04/02/2022 18:25:52,QNCD3NFtji,20220127-17:59:59,Unknown (unable to detect activity),85799000,23:49:59,3
04/02/2022 18:25:53,QNCD3NFtji,20220127-17:59:59,Walking,600000,00:10:00,2
04/02/2022 19:00:19,pVVtr1XBnI,20220204-19:00:22,Unknown (unable to detect activity),75586023,20:59:46,15
04/02/2022 19:00:19,WjTSJGdBQj,20220204-19:00:17,Unknown (unable to detect activity),86099000,23:54:59,2
04/02/2022 19:00:19,pVVtr1XBnI,20220204-19:00:22,Walking,1630847,00:27:10,21
